seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
33,25,0.1,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.688647570000139,0.2652406286977318,20
33,25,0.1,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.877444269999833,0.28510766839179696,20
33,25,0.5,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,13.830544979999763,0.2186413704342861,20
33,25,0.5,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,13.881096085000028,0.2849424702092367,20
33,25,0.5,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.27099236641221375,13.802114105000182,0.2693064173155274,20
33,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.76402374499969,0.2557657231488969,20
33,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.837914605000005,0.33817927981654716,20
33,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.928556794999569,0.3225896764944493,20
33,5,1.0,classical,fedavg,none,0.0,0.6971153846153846,0.6722222222222222,0.7506234413965087,0.7717948717948718,0.7610619469026548,0.7717948717948718,0.5726495726495726,0.7614503816793893,11.998425465000095,0.42637849568223835,20
33,5,1.0,hybrid_pq,fedavg,none,0.0,0.6971153846153846,0.6722222222222222,0.7506234413965087,0.7717948717948718,0.7610619469026548,0.7717948717948718,0.5726495726495726,0.7614503816793893,11.761804079999902,0.35532804093385445,20
